response_id,ad_id,year,brand,respondent_age,respondent_gender,quality_profile,ad_likeability,memorability,emotional_impact,brand_recall,purchase_intent,completion_time,attention_check,open_feedback,timestamp,feedback_length,rating_variance,attention_passed
R0969,AD_025,2019,Doritos,55+,Other,high_quality,2,5,2,4,3,90.71624737783847,Doritos,This Doritos ad was well done. It held my attention and I'd consider the product.,2025-10-30 16:58:48.368265,81,1.7,True
R0969,AD_150,2013,Doritos,45-54,Female,high_quality,5,5,3,4,3,105.25836683791367,Doritos,Great execution by Doritos. The ad was funny without being forced.,2025-11-25 16:58:48.368265,66,1.0,True
R0969,AD_088,2017,Hyundai,45-54,Female,high_quality,3,2,4,2,2,146.8118058687262,Hyundai,Great execution by Hyundai. The ad was funny without being forced.,2025-11-20 16:58:48.368265,66,0.8,True
R0969,AD_192,2003,Budweiser,35-44,Male,high_quality,5,5,4,4,3,107.05824912686323,Budweiser,Great execution by Budweiser. The ad was funny without being forced.,2025-11-10 16:58:48.369308,68,0.7,True
R0969,AD_077,2014,Doritos,45-54,Other,high_quality,5,5,4,4,2,144.01867904706933,Doritos,The Doritos commercial was entertaining and the brand message came through clearly.,2025-11-23 16:58:48.369308,83,1.5,True
R0970,AD_190,2003,Bud Light,25-34,Male,high_quality,5,5,2,3,3,63.42589956370031,Bud Light,Great execution by Bud Light. The ad was funny without being forced.,2025-11-24 16:58:48.370300,68,1.8000000000000003,True
R0970,AD_113,2009,Coca-Cola,18-24,Female,high_quality,5,2,2,3,3,128.2080583927662,Coca-Cola,Loved the creativity in this Coca-Cola spot. It stood out and made me smile.,2025-10-30 16:58:48.371223,76,1.5,True
R0970,AD_139,2010,Doritos,45-54,Female,high_quality,5,5,2,4,3,96.10623302544641,Doritos,The Doritos commercial was entertaining and the brand message came through clearly.,2025-11-14 16:58:48.371223,83,1.7,True
R0970,AD_187,2019,Kia,45-54,Female,high_quality,4,3,4,4,2,118.7726606006625,Kia,This Kia ad was well done. It held my attention and I'd consider the product.,2025-11-07 16:58:48.371223,77,0.8,True
R0970,AD_178,2018,E-Trade,55+,Other,high_quality,5,3,4,3,3,141.90922845335763,E-Trade,Great execution by E-Trade. The ad was funny without being forced.,2025-10-27 16:58:48.371223,66,0.8,True
R0971,AD_164,2019,Kia,35-44,Other,straight_liner,1,1,1,1,1,63.39827193452753,Pepsi,whatever,2025-11-10 16:58:48.373269,8,0.0,False
R0971,AD_216,2003,Budweiser,25-34,Other,straight_liner,3,3,3,3,3,66.38586409411184,Budweiser,nothing special,2025-11-03 16:58:48.373269,15,0.0,True
R0971,AD_133,2002,Bud Light,35-44,Male,straight_liner,1,1,1,1,1,58.790873986604396,Pepsi,nothing special,2025-11-12 16:58:48.373269,15,0.0,False
R0971,AD_059,2011,Coca-Cola,45-54,Female,straight_liner,1,1,1,1,1,57.59674710577115,Pepsi,whatever,2025-11-22 16:58:48.374282,8,0.0,False
R0972,AD_057,2016,Pepsi,45-54,Female,high_quality,3,3,2,4,3,148.13153922597363,Pepsi,This Pepsi ad was well done. It held my attention and I'd consider the product.,2025-11-12 16:58:48.375307,79,0.5,True
R0972,AD_014,2020,NFL,35-44,Male,high_quality,2,3,4,4,3,118.89372481042516,NFL,The NFL commercial was entertaining and the brand message came through clearly.,2025-11-06 16:58:48.375307,79,0.7,True
R0972,AD_103,2007,Bud Light,18-24,Other,high_quality,5,5,4,2,2,157.0372622490846,Bud Light,"Really enjoyed this Bud Light ad. Creative and memorable, would definitely share with friends.",2025-11-08 16:58:48.376310,94,2.3,True
R0973,AD_242,2001,E-Trade,45-54,Female,high_quality,5,3,3,4,4,134.2650414203292,E-Trade,The E-Trade commercial was entertaining and the brand message came through clearly.,2025-11-19 16:58:48.377310,83,0.7000000000000001,True
R0973,AD_116,2014,Toyota,35-44,Female,high_quality,5,5,2,4,4,126.00186330291974,Toyota,Loved the creativity in this Toyota spot. It stood out and made me smile.,2025-11-06 16:58:48.378224,73,1.5,True
R0973,AD_060,2016,Hyundai,35-44,Male,high_quality,5,5,3,4,2,138.7476707954982,Hyundai,The Hyundai commercial was entertaining and the brand message came through clearly.,2025-10-30 16:58:48.378224,83,1.7000000000000002,True
R0973,AD_096,2019,Budweiser,45-54,Female,high_quality,2,4,4,4,2,136.14728425730593,Budweiser,"Really enjoyed this Budweiser ad. Creative and memorable, would definitely share with friends.",2025-11-18 16:58:48.379311,94,1.2,True
R0974,AD_031,2016,Hyundai,55+,Other,straight_liner,1,1,1,1,1,45.867094663262485,Budweiser,good,2025-11-03 16:58:48.380338,4,0.0,False
R0974,AD_136,2008,Bud Light,35-44,Other,straight_liner,5,5,5,5,5,52.36544537878024,Pepsi,whatever,2025-11-13 16:58:48.380338,8,0.0,False
R0974,AD_207,2006,Budweiser,55+,Other,straight_liner,5,5,5,5,5,47.33389893442342,Toyota,meh,2025-11-08 16:58:48.380338,3,0.0,False
R0974,AD_127,2014,Doritos,35-44,Male,straight_liner,1,1,1,1,1,67.06794829646547,Toyota,good,2025-11-05 16:58:48.380338,4,0.0,False
R0975,AD_174,2001,Pepsi,45-54,Female,high_quality,5,5,3,3,2,142.64614630724765,Pepsi,Loved the creativity in this Pepsi spot. It stood out and made me smile.,2025-11-03 16:58:48.381310,72,1.8,True
R0975,AD_221,2014,Budweiser,45-54,Female,high_quality,2,4,4,4,4,107.4668775076523,Budweiser,Great execution by Budweiser. The ad was funny without being forced.,2025-11-10 16:58:48.381310,68,0.8000000000000003,True
R0975,AD_188,2002,Budweiser,18-24,Female,high_quality,5,5,4,3,4,114.19230115513781,Budweiser,This Budweiser ad was well done. It held my attention and I'd consider the product.,2025-11-13 16:58:48.381310,83,0.7,True
R0975,AD_082,2017,Budweiser,45-54,Other,high_quality,2,4,4,4,2,131.5451913872843,Budweiser,Loved the creativity in this Budweiser spot. It stood out and made me smile.,2025-11-04 16:58:48.382305,76,1.2,True
R0976,AD_050,2007,Doritos,35-44,Other,speeder,5,3,1,5,5,33.6394819116152,Toyota,didnt watch closely,2025-11-04 16:58:48.382305,19,3.2,False
R0976,AD_211,2007,Bud Light,25-34,Other,speeder,2,1,2,5,2,29.95328280795295,Nike,boring,2025-10-28 16:58:48.382305,6,2.3,False
R0976,AD_052,2012,E-Trade,18-24,Female,speeder,3,4,2,5,5,32.14390757230354,Nike,whatever,2025-10-28 16:58:48.382305,8,1.7000000000000002,False
R0977,AD_166,2013,Kia,18-24,Female,high_quality,5,2,2,2,4,80.89090173039202,Kia,Great execution by Kia. The ad was funny without being forced.,2025-11-14 16:58:48.382305,62,2.0,True
R0977,AD_046,2007,E-Trade,45-54,Female,high_quality,5,3,4,2,2,102.48935389792905,E-Trade,This E-Trade ad was well done. It held my attention and I'd consider the product.,2025-11-08 16:58:48.382305,81,1.7,True
R0977,AD_241,2001,Pepsi,35-44,Female,high_quality,5,4,4,4,4,163.70396713689274,Pepsi,Loved the creativity in this Pepsi spot. It stood out and made me smile.,2025-11-21 16:58:48.382305,72,0.19999999999999996,True
R0978,AD_183,2012,Budweiser,35-44,Male,high_quality,2,5,4,2,3,142.8612965166767,Budweiser,This Budweiser ad was well done. It held my attention and I'd consider the product.,2025-11-18 16:58:48.383308,83,1.7,True
R0978,AD_210,2005,Bud Light,18-24,Other,high_quality,5,5,4,4,2,117.77566425387165,Bud Light,The Bud Light commercial was entertaining and the brand message came through clearly.,2025-11-01 16:58:48.383308,85,1.5,True
R0978,AD_199,2019,Bud Light,25-34,Female,high_quality,5,5,2,4,4,101.10177974466326,Bud Light,Great execution by Bud Light. The ad was funny without being forced.,2025-11-13 16:58:48.383308,68,1.5,True
R0978,AD_219,2004,Budweiser,45-54,Female,high_quality,5,3,2,4,2,129.7006248278742,Budweiser,"Really enjoyed this Budweiser ad. Creative and memorable, would definitely share with friends.",2025-11-20 16:58:48.383308,94,1.7,True
R0979,AD_179,2016,Budweiser,25-34,Male,high_quality,2,5,4,3,4,80.85151950465607,Budweiser,Loved the creativity in this Budweiser spot. It stood out and made me smile.,2025-11-20 16:58:48.383308,76,1.3000000000000003,True
R0979,AD_007,2020,Kia,45-54,Female,high_quality,4,2,3,4,2,121.31308603122005,Kia,This Kia ad was well done. It held my attention and I'd consider the product.,2025-10-28 16:58:48.384227,77,1.0,True
R0979,AD_230,2013,Hyundai,55+,Female,high_quality,4,5,2,4,2,121.583157071585,Hyundai,Great execution by Hyundai. The ad was funny without being forced.,2025-11-09 16:58:48.384227,66,1.7999999999999998,True
R0979,AD_201,2014,Hyundai,35-44,Other,high_quality,5,4,2,4,4,124.93912544035952,Hyundai,Loved the creativity in this Hyundai spot. It stood out and made me smile.,2025-11-04 16:58:48.384227,74,1.2000000000000002,True
R0980,AD_191,2018,Toyota,18-24,Male,speeder,5,4,3,3,5,41.285756614226,Toyota,boring,2025-11-12 16:58:48.385300,6,1.0,True
R0980,AD_219,2004,Budweiser,55+,Male,speeder,2,5,2,1,5,33.212913093285046,Toyota,didnt watch closely,2025-11-09 16:58:48.385300,19,3.5,False
R0980,AD_068,2004,Budweiser,55+,Male,speeder,5,1,1,2,5,40.71968297051408,Toyota,didnt watch closely,2025-10-30 16:58:48.385300,19,4.2,False
R0980,AD_085,2015,Doritos,35-44,Male,speeder,5,2,3,2,1,33.93323070856493,Apple,skipped,2025-10-29 16:58:48.385300,7,2.3000000000000003,False
R0980,AD_125,2005,Bud Light,45-54,Other,speeder,2,1,5,1,2,33.659557732464364,Toyota,skipped,2025-11-16 16:58:48.386299,7,2.7000000000000006,False
R0981,AD_192,2003,Budweiser,25-34,Female,high_quality,5,5,2,2,3,120.99247807952212,Budweiser,Great execution by Budweiser. The ad was funny without being forced.,2025-11-24 16:58:48.386299,68,2.3,True
R0981,AD_162,2008,Coca-Cola,18-24,Female,high_quality,5,5,4,4,4,129.64129454036097,Coca-Cola,Loved the creativity in this Coca-Cola spot. It stood out and made me smile.,2025-11-15 16:58:48.386299,76,0.30000000000000004,True
R0981,AD_088,2017,Hyundai,18-24,Male,high_quality,3,2,4,2,2,102.15612986775518,Hyundai,"Really enjoyed this Hyundai ad. Creative and memorable, would definitely share with friends.",2025-11-01 16:58:48.386299,92,0.8,True
R0982,AD_055,2007,Bud Light,45-54,Female,high_quality,5,5,4,2,4,120.33773428741888,Bud Light,"Really enjoyed this Bud Light ad. Creative and memorable, would definitely share with friends.",2025-10-29 16:58:48.387303,94,1.5,True
R0982,AD_152,2009,Doritos,45-54,Female,high_quality,5,5,4,4,3,107.16956962101293,Doritos,Loved the creativity in this Doritos spot. It stood out and made me smile.,2025-11-16 16:58:48.387303,74,0.7,True
R0982,AD_242,2001,E-Trade,45-54,Male,high_quality,5,4,3,3,3,128.16272846435075,E-Trade,"Really enjoyed this E-Trade ad. Creative and memorable, would definitely share with friends.",2025-11-01 16:58:48.388311,92,0.8,True
R0982,AD_174,2001,Pepsi,25-34,Other,high_quality,5,5,4,2,2,140.0580815113014,Pepsi,Great execution by Pepsi. The ad was funny without being forced.,2025-10-27 16:58:48.388311,64,2.3,True
R0983,AD_122,2003,Budweiser,55+,Female,high_quality,5,5,3,2,2,135.15362881951972,Budweiser,Great execution by Budweiser. The ad was funny without being forced.,2025-11-17 16:58:48.388311,68,2.3,True
R0983,AD_128,2008,Bud Light,55+,Other,high_quality,5,2,2,3,2,145.39263254940656,Bud Light,Great execution by Bud Light. The ad was funny without being forced.,2025-11-06 16:58:48.388311,68,1.7000000000000002,True
R0983,AD_144,2004,Bud Light,55+,Male,high_quality,5,5,2,2,4,121.40391245587718,Bud Light,This Bud Light ad was well done. It held my attention and I'd consider the product.,2025-11-06 16:58:48.389307,83,2.3000000000000003,True
R0983,AD_229,2001,Bud Light,35-44,Male,high_quality,5,4,2,4,3,109.89370875710235,Bud Light,This Bud Light ad was well done. It held my attention and I'd consider the product.,2025-11-22 16:58:48.389307,83,1.3,True
R0983,AD_206,2009,Doritos,55+,Male,high_quality,5,5,2,4,2,149.44068874125486,Doritos,Great execution by Doritos. The ad was funny without being forced.,2025-11-15 16:58:48.389307,66,2.3000000000000003,True
R0984,AD_025,2019,Doritos,45-54,Other,high_quality,4,5,3,4,2,107.62577459504662,Doritos,"Really enjoyed this Doritos ad. Creative and memorable, would definitely share with friends.",2025-11-10 16:58:48.390237,92,1.3,True
R0984,AD_243,2001,Budweiser,35-44,Female,high_quality,4,4,2,4,4,110.4611984086709,Budweiser,"Really enjoyed this Budweiser ad. Creative and memorable, would definitely share with friends.",2025-11-26 16:58:48.390237,94,0.8,True
R0984,AD_180,2008,Coca-Cola,25-34,Male,high_quality,5,5,4,4,4,121.9039047367863,Coca-Cola,Loved the creativity in this Coca-Cola spot. It stood out and made me smile.,2025-11-11 16:58:48.390237,76,0.30000000000000004,True
R0984,AD_139,2010,Doritos,25-34,Other,high_quality,5,5,4,3,2,73.4858400967574,Doritos,The Doritos commercial was entertaining and the brand message came through clearly.,2025-11-21 16:58:48.391291,83,1.7000000000000002,True
R0984,AD_096,2019,Budweiser,18-24,Other,high_quality,4,3,3,4,3,83.35838954314261,Budweiser,This Budweiser ad was well done. It held my attention and I'd consider the product.,2025-11-11 16:58:48.391291,83,0.30000000000000004,True
R0985,AD_191,2018,Toyota,25-34,Other,high_quality,5,5,4,3,2,104.58971732195246,Toyota,The Toyota commercial was entertaining and the brand message came through clearly.,2025-11-07 16:58:48.392301,82,1.7000000000000002,True
R0985,AD_229,2001,Bud Light,35-44,Female,high_quality,5,2,4,4,2,123.03593496679483,Bud Light,Loved the creativity in this Bud Light spot. It stood out and made me smile.,2025-11-05 16:58:48.392301,76,1.7999999999999998,True
R0985,AD_214,2019,Bud Light,18-24,Other,high_quality,5,5,2,4,4,143.61762604313188,Bud Light,Great execution by Bud Light. The ad was funny without being forced.,2025-11-26 16:58:48.392301,68,1.5,True
R0985,AD_000,2018,Toyota,18-24,Female,high_quality,4,2,2,2,3,129.16863969086796,Toyota,"Really enjoyed this Toyota ad. Creative and memorable, would definitely share with friends.",2025-11-13 16:58:48.392301,91,0.8,True
R0985,AD_007,2020,Kia,35-44,Female,high_quality,3,3,3,4,4,139.1412956106023,Kia,This Kia ad was well done. It held my attention and I'd consider the product.,2025-10-27 16:58:48.392301,77,0.30000000000000004,True
R0986,AD_027,2013,Hyundai,55+,Male,straight_liner,3,3,3,3,3,46.249741476331,Budweiser,idk,2025-11-10 16:58:48.393305,3,0.0,False
R0986,AD_101,2015,Kia,55+,Other,straight_liner,3,3,3,3,3,74.16157068208092,Pepsi,nothing special,2025-10-27 16:58:48.393305,15,0.0,False
R0986,AD_097,2003,Bud Light,25-34,Male,straight_liner,1,1,1,1,1,65.634320957866,Pepsi,fine,2025-11-06 16:58:48.393305,4,0.0,False
R0986,AD_066,2002,Budweiser,45-54,Male,straight_liner,1,1,1,1,1,70.22992894524764,Toyota,meh,2025-11-11 16:58:48.393305,3,0.0,False
R0987,AD_181,2013,Kia,55+,Female,inconsistent,2,2,2,4,4,120.51954698268148,Wrong Brand,Hated this Kia ad but would buy the product anyway,2025-11-13 16:58:48.394308,50,1.2,False
R0987,AD_007,2020,Kia,25-34,Other,inconsistent,1,1,1,4,5,128.82925948261183,Wrong Brand,Didn't like it at all but would recommend to friends,2025-11-11 16:58:48.394308,52,3.8,False
R0987,AD_159,2008,Doritos,35-44,Other,inconsistent,2,1,1,4,4,139.84247159471587,Wrong Brand,Hated this Doritos ad but would buy the product anyway,2025-11-02 16:58:48.394308,54,2.3,False
R0987,AD_137,2012,Coca-Cola,35-44,Other,inconsistent,2,1,1,5,5,133.26185914737414,Wrong Brand,Hated this Coca-Cola ad but would buy the product anyway,2025-11-18 16:58:48.394308,56,4.2,False
R0987,AD_227,2002,Bud Light,55+,Other,inconsistent,1,2,1,5,5,117.5760867337342,Wrong Brand,Worst commercial ever but very memorable somehow,2025-11-08 16:58:48.394308,48,4.2,False
R0988,AD_111,2006,Budweiser,45-54,Female,speeder,2,1,5,3,2,42.88868939633342,Toyota,fast,2025-11-03 16:58:48.395302,4,2.3,False
R0988,AD_169,2011,Hyundai,18-24,Other,speeder,3,5,5,4,5,34.08917760015755,Apple,boring,2025-10-31 16:58:48.395302,6,0.7999999999999999,False
R0988,AD_228,2000,Budweiser,45-54,Other,speeder,2,5,2,3,5,41.394148885988564,Apple,whatever,2025-10-30 16:58:48.395302,8,2.3,False
R0988,AD_170,2008,Bud Light,55+,Male,speeder,5,1,1,5,2,42.94630875333626,Toyota,whatever,2025-11-15 16:58:48.395302,8,4.2,False
R0989,AD_066,2002,Budweiser,55+,Other,high_quality,5,5,3,3,4,90.78416835129022,Budweiser,Loved the creativity in this Budweiser spot. It stood out and made me smile.,2025-11-05 16:58:48.396766,76,1.0,True
R0989,AD_054,2017,Kia,45-54,Female,high_quality,5,3,4,4,3,163.39489381256345,Kia,This Kia ad was well done. It held my attention and I'd consider the product.,2025-11-26 16:58:48.396766,77,0.7000000000000001,True
R0989,AD_082,2017,Budweiser,45-54,Female,high_quality,3,4,4,2,3,133.0642332724587,Budweiser,Loved the creativity in this Budweiser spot. It stood out and made me smile.,2025-11-03 16:58:48.398102,76,0.7,True
R0990,AD_101,2015,Kia,55+,Female,high_quality,5,5,3,4,2,162.5291150094107,Kia,"Really enjoyed this Kia ad. Creative and memorable, would definitely share with friends.",2025-11-19 16:58:48.398102,88,1.7000000000000002,True
R0990,AD_215,2004,Bud Light,25-34,Male,high_quality,5,5,3,4,3,127.986899727944,Bud Light,Loved the creativity in this Bud Light spot. It stood out and made me smile.,2025-11-05 16:58:48.398102,76,1.0,True
R0990,AD_022,2019,Hyundai,35-44,Other,high_quality,5,4,4,4,2,143.42756450674898,Hyundai,This Hyundai ad was well done. It held my attention and I'd consider the product.,2025-11-04 16:58:48.398102,81,1.2,True
R0990,AD_172,2010,E-Trade,35-44,Other,high_quality,5,5,4,3,3,109.9027374962838,E-Trade,"Really enjoyed this E-Trade ad. Creative and memorable, would definitely share with friends.",2025-10-27 16:58:48.398102,92,1.0,True
R0991,AD_035,2018,Doritos,35-44,Other,high_quality,5,5,3,4,4,94.21675474204679,Doritos,The Doritos commercial was entertaining and the brand message came through clearly.,2025-11-13 16:58:48.399104,83,0.7,True
R0991,AD_190,2003,Bud Light,18-24,Other,high_quality,5,5,4,2,4,117.2857772470719,Bud Light,This Bud Light ad was well done. It held my attention and I'd consider the product.,2025-11-11 16:58:48.399104,83,1.5,True
R0991,AD_145,2008,Bud Light,35-44,Male,high_quality,5,5,3,4,3,119.5643139018656,Bud Light,Loved the creativity in this Bud Light spot. It stood out and made me smile.,2025-11-01 16:58:48.399104,76,1.0,True
R0991,AD_126,2005,Budweiser,35-44,Other,high_quality,5,3,3,2,4,104.13547982236072,Budweiser,Great execution by Budweiser. The ad was funny without being forced.,2025-11-12 16:58:48.399104,68,1.2999999999999998,True
R0991,AD_123,2013,Bud Light,45-54,Male,high_quality,5,5,4,4,2,122.96324438933193,Bud Light,"Really enjoyed this Bud Light ad. Creative and memorable, would definitely share with friends.",2025-11-08 16:58:48.399104,94,1.5,True
R0992,AD_057,2016,Pepsi,55+,Male,bot_like,3,3,3,3,3,44.42309792096579,N/A,This advertisement demonstrates acceptable marketing principles.,2025-10-31 16:58:48.399104,64,0.0,False
R0992,AD_231,2015,Toyota,25-34,Male,bot_like,3,3,3,3,3,38.64617468047189,N/A,The commercial exhibits standard industry practices.,2025-11-02 16:58:48.399104,52,0.0,False
R0992,AD_184,2004,Bud Light,55+,Female,bot_like,3,3,3,3,3,53.673795520177066,N/A,Product positioning shows baseline competency.,2025-11-21 16:58:48.399104,46,0.0,False
